,REF_DATE,GEO,DGUID,New housing price indexes,UOM,UOM_ID,VALUE
211,1998-08,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,78.2
212,1998-09,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,78.1
213,1998-10,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,78.1
214,1998-11,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,78.1
215,1998-12,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,78.4
216,1999-01,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,78.4
217,1999-02,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,78.6
218,1999-03,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,78.7
219,1999-04,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,78.6
220,1999-05,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,78.8
221,1999-06,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,78.8
222,1999-07,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,78.7
223,1999-08,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,78.8
224,1999-09,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,79.3
225,1999-10,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,79.6
226,1999-11,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,79.5
227,1999-12,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,79.6
228,2000-01,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,79.3
229,2000-02,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,79.3
230,2000-03,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,79.1
231,2000-04,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,79.3
232,2000-05,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,78.4
233,2000-06,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,78.6
234,2000-07,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,78.4
235,2000-08,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,78.5
236,2000-09,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,78.1
237,2000-10,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,78.5
238,2000-11,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,78.0
239,2000-12,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,78.3
240,2001-01,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,78.3
241,2001-02,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,77.6
242,2001-03,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,77.8
243,2001-04,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,77.8
244,2001-05,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,78.7
245,2001-06,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,78.5
246,2001-07,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,78.8
247,2001-08,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,78.8
248,2001-09,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,78.9
249,2001-10,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,79.1
250,2001-11,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,79.1
251,2001-12,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,79.2
252,2002-01,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,79.2
253,2002-02,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,79.3
254,2002-03,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,79.3
255,2002-04,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,79.3
256,2002-05,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,81.0
257,2002-06,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,80.8
258,2002-07,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,80.7
259,2002-08,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,81.0
260,2002-09,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,81.0
261,2002-10,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,81.0
262,2002-11,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,81.0
263,2002-12,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,81.0
264,2003-01,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,82.1
