,REF_DATE,GEO_x,New housing price indexes_x,UOM_x,HPI_atlantic,GEO_y,New housing price indexes_y,UOM_y,HPI_nfland_labrador,GEO_x,New housing price indexes_x,UOM_x,HPI_charlottetown_pei,GEO_y,New housing price indexes_y,UOM_y,HPI_halifax_ns,GEO_x,New housing price indexes_x,UOM_x,HPI_stjohn_fredericton_moncton,GEO_y,New housing price indexes_y,UOM_y,HPI_quebec_qc,GEO_x,New housing price indexes_x,UOM_x,HPI_sherbrooke_qc,GEO_y,New housing price indexes_y,UOM_y,HPI_troisriv_qc,GEO_x,New housing price indexes_x,UOM_x,HPI_mtl_qc,GEO_y,New housing price indexes_y,UOM_y,HPI_ottawa_gatineau_qc,GEO_x,New housing price indexes_x,UOM_x,HPI_ottawa_gatineau_ont,GEO_y,New housing price indexes_y,UOM_y,HPI_oshawa_ont,GEO_x,New housing price indexes_x,UOM_x,HPI_toronto_ont,GEO_y,New housing price indexes_y,UOM_y,HPI_hamilton_ont,GEO_x,New housing price indexes_x,UOM_x,HPI_guelph_ont,GEO_y,New housing price indexes_y,UOM_y,HPI_london_ont,GEO_x,New housing price indexes_x,UOM_x,HPI_windsor_ont,GEO_y,New housing price indexes_y,UOM_y,HPI_sudbury_ont,GEO_x,New housing price indexes_x,UOM_x,HPI_prairie_region,GEO_y,New housing price indexes_y,UOM_y,HPI_winnipeg_manitoba,GEO_x,New housing price indexes_x,UOM_x,HPI_edmonton_alb,GEO_y,New housing price indexes_y,UOM_y,HPI_calgary_alb,GEO_x,New housing price indexes_x,UOM_x,HPI_victoria_bc,GEO_y,New housing price indexes_y,UOM_y,HPI_vancouver_bc,GEO,New housing price indexes,UOM,HPI_kelowna_bc
10,1981-11,Atlantic Region,House only,"Index, 201612=100",,"St. John's, Newfoundland and Labrador",House only,"Index, 201612=100",38.5,"Charlottetown, Prince Edward Island",House only,"Index, 201612=100",,"Halifax, Nova Scotia",House only,"Index, 201612=100",,"Saint John, Fredericton, and Moncton, New Brunswick",House only,"Index, 201612=100",62.7,"Québec, Quebec",House only,"Index, 201612=100",36.8,"Sherbrooke, Quebec",House only,"Index, 201612=100",,"Trois-Rivières, Quebec",House only,"Index, 201612=100",,"Montréal, Quebec",House only,"Index, 201612=100",32.7,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",House only,"Index, 201612=100",,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",House only,"Index, 201612=100",35.2,"Oshawa, Ontario",House only,"Index, 201612=100",,"Toronto, Ontario",House only,"Index, 201612=100",28.1,"Hamilton, Ontario",House only,"Index, 201612=100",26.7,"Guelph, Ontario",House only,"Index, 201612=100",,"London, Ontario",House only,"Index, 201612=100",29.7,"Windsor, Ontario",House only,"Index, 201612=100",60.8,"Greater Sudbury, Ontario",House only,"Index, 201612=100",58.6,Prairie Region,House only,"Index, 201612=100",,"Winnipeg, Manitoba",House only,"Index, 201612=100",32.9,"Edmonton, Alberta",House only,"Index, 201612=100",39.1,"Calgary, Alberta",House only,"Index, 201612=100",31.0,"Victoria, British Columbia",House only,"Index, 201612=100",198.5,"Vancouver, British Columbia",House only,"Index, 201612=100",81.1,"Kelowna, British Columbia",House only,"Index, 201612=100",
11,1981-12,Atlantic Region,House only,"Index, 201612=100",,"St. John's, Newfoundland and Labrador",House only,"Index, 201612=100",38.5,"Charlottetown, Prince Edward Island",House only,"Index, 201612=100",,"Halifax, Nova Scotia",House only,"Index, 201612=100",,"Saint John, Fredericton, and Moncton, New Brunswick",House only,"Index, 201612=100",62.7,"Québec, Quebec",House only,"Index, 201612=100",36.8,"Sherbrooke, Quebec",House only,"Index, 201612=100",,"Trois-Rivières, Quebec",House only,"Index, 201612=100",,"Montréal, Quebec",House only,"Index, 201612=100",33.1,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",House only,"Index, 201612=100",,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",House only,"Index, 201612=100",35.2,"Oshawa, Ontario",House only,"Index, 201612=100",,"Toronto, Ontario",House only,"Index, 201612=100",28.1,"Hamilton, Ontario",House only,"Index, 201612=100",26.7,"Guelph, Ontario",House only,"Index, 201612=100",,"London, Ontario",House only,"Index, 201612=100",29.7,"Windsor, Ontario",House only,"Index, 201612=100",60.8,"Greater Sudbury, Ontario",House only,"Index, 201612=100",58.6,Prairie Region,House only,"Index, 201612=100",,"Winnipeg, Manitoba",House only,"Index, 201612=100",33.6,"Edmonton, Alberta",House only,"Index, 201612=100",39.1,"Calgary, Alberta",House only,"Index, 201612=100",31.1,"Victoria, British Columbia",House only,"Index, 201612=100",204.2,"Vancouver, British Columbia",House only,"Index, 201612=100",80.2,"Kelowna, British Columbia",House only,"Index, 201612=100",
12,1982-01,Atlantic Region,House only,"Index, 201612=100",,"St. John's, Newfoundland and Labrador",House only,"Index, 201612=100",38.0,"Charlottetown, Prince Edward Island",House only,"Index, 201612=100",,"Halifax, Nova Scotia",House only,"Index, 201612=100",,"Saint John, Fredericton, and Moncton, New Brunswick",House only,"Index, 201612=100",62.7,"Québec, Quebec",House only,"Index, 201612=100",37.3,"Sherbrooke, Quebec",House only,"Index, 201612=100",,"Trois-Rivières, Quebec",House only,"Index, 201612=100",,"Montréal, Quebec",House only,"Index, 201612=100",33.6,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",House only,"Index, 201612=100",,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",House only,"Index, 201612=100",36.0,"Oshawa, Ontario",House only,"Index, 201612=100",,"Toronto, Ontario",House only,"Index, 201612=100",28.2,"Hamilton, Ontario",House only,"Index, 201612=100",26.7,"Guelph, Ontario",House only,"Index, 201612=100",,"London, Ontario",House only,"Index, 201612=100",29.7,"Windsor, Ontario",House only,"Index, 201612=100",60.8,"Greater Sudbury, Ontario",House only,"Index, 201612=100",58.6,Prairie Region,House only,"Index, 201612=100",,"Winnipeg, Manitoba",House only,"Index, 201612=100",33.6,"Edmonton, Alberta",House only,"Index, 201612=100",39.3,"Calgary, Alberta",House only,"Index, 201612=100",31.3,"Victoria, British Columbia",House only,"Index, 201612=100",204.2,"Vancouver, British Columbia",House only,"Index, 201612=100",79.6,"Kelowna, British Columbia",House only,"Index, 201612=100",
13,1982-02,Atlantic Region,House only,"Index, 201612=100",,"St. John's, Newfoundland and Labrador",House only,"Index, 201612=100",38.0,"Charlottetown, Prince Edward Island",House only,"Index, 201612=100",,"Halifax, Nova Scotia",House only,"Index, 201612=100",,"Saint John, Fredericton, and Moncton, New Brunswick",House only,"Index, 201612=100",62.2,"Québec, Quebec",House only,"Index, 201612=100",37.8,"Sherbrooke, Quebec",House only,"Index, 201612=100",,"Trois-Rivières, Quebec",House only,"Index, 201612=100",,"Montréal, Quebec",House only,"Index, 201612=100",33.5,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",House only,"Index, 201612=100",,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",House only,"Index, 201612=100",36.2,"Oshawa, Ontario",House only,"Index, 201612=100",,"Toronto, Ontario",House only,"Index, 201612=100",28.0,"Hamilton, Ontario",House only,"Index, 201612=100",27.0,"Guelph, Ontario",House only,"Index, 201612=100",,"London, Ontario",House only,"Index, 201612=100",29.7,"Windsor, Ontario",House only,"Index, 201612=100",60.8,"Greater Sudbury, Ontario",House only,"Index, 201612=100",59.1,Prairie Region,House only,"Index, 201612=100",,"Winnipeg, Manitoba",House only,"Index, 201612=100",33.6,"Edmonton, Alberta",House only,"Index, 201612=100",39.7,"Calgary, Alberta",House only,"Index, 201612=100",31.6,"Victoria, British Columbia",House only,"Index, 201612=100",193.1,"Vancouver, British Columbia",House only,"Index, 201612=100",78.0,"Kelowna, British Columbia",House only,"Index, 201612=100",
14,1982-03,Atlantic Region,House only,"Index, 201612=100",,"St. John's, Newfoundland and Labrador",House only,"Index, 201612=100",38.0,"Charlottetown, Prince Edward Island",House only,"Index, 201612=100",,"Halifax, Nova Scotia",House only,"Index, 201612=100",,"Saint John, Fredericton, and Moncton, New Brunswick",House only,"Index, 201612=100",62.1,"Québec, Quebec",House only,"Index, 201612=100",37.8,"Sherbrooke, Quebec",House only,"Index, 201612=100",,"Trois-Rivières, Quebec",House only,"Index, 201612=100",,"Montréal, Quebec",House only,"Index, 201612=100",33.5,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",House only,"Index, 201612=100",,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",House only,"Index, 201612=100",36.1,"Oshawa, Ontario",House only,"Index, 201612=100",,"Toronto, Ontario",House only,"Index, 201612=100",28.0,"Hamilton, Ontario",House only,"Index, 201612=100",27.0,"Guelph, Ontario",House only,"Index, 201612=100",,"London, Ontario",House only,"Index, 201612=100",29.7,"Windsor, Ontario",House only,"Index, 201612=100",60.8,"Greater Sudbury, Ontario",House only,"Index, 201612=100",59.4,Prairie Region,House only,"Index, 201612=100",,"Winnipeg, Manitoba",House only,"Index, 201612=100",33.8,"Edmonton, Alberta",House only,"Index, 201612=100",39.3,"Calgary, Alberta",House only,"Index, 201612=100",31.7,"Victoria, British Columbia",House only,"Index, 201612=100",184.9,"Vancouver, British Columbia",House only,"Index, 201612=100",73.2,"Kelowna, British Columbia",House only,"Index, 201612=100",
15,1982-04,Atlantic Region,House only,"Index, 201612=100",,"St. John's, Newfoundland and Labrador",House only,"Index, 201612=100",37.3,"Charlottetown, Prince Edward Island",House only,"Index, 201612=100",,"Halifax, Nova Scotia",House only,"Index, 201612=100",,"Saint John, Fredericton, and Moncton, New Brunswick",House only,"Index, 201612=100",62.1,"Québec, Quebec",House only,"Index, 201612=100",37.9,"Sherbrooke, Quebec",House only,"Index, 201612=100",,"Trois-Rivières, Quebec",House only,"Index, 201612=100",,"Montréal, Quebec",House only,"Index, 201612=100",33.5,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",House only,"Index, 201612=100",,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",House only,"Index, 201612=100",36.3,"Oshawa, Ontario",House only,"Index, 201612=100",,"Toronto, Ontario",House only,"Index, 201612=100",28.0,"Hamilton, Ontario",House only,"Index, 201612=100",27.0,"Guelph, Ontario",House only,"Index, 201612=100",,"London, Ontario",House only,"Index, 201612=100",29.7,"Windsor, Ontario",House only,"Index, 201612=100",60.8,"Greater Sudbury, Ontario",House only,"Index, 201612=100",58.4,Prairie Region,House only,"Index, 201612=100",,"Winnipeg, Manitoba",House only,"Index, 201612=100",33.9,"Edmonton, Alberta",House only,"Index, 201612=100",38.8,"Calgary, Alberta",House only,"Index, 201612=100",31.7,"Victoria, British Columbia",House only,"Index, 201612=100",180.1,"Vancouver, British Columbia",House only,"Index, 201612=100",72.6,"Kelowna, British Columbia",House only,"Index, 201612=100",
16,1982-05,Atlantic Region,House only,"Index, 201612=100",,"St. John's, Newfoundland and Labrador",House only,"Index, 201612=100",37.3,"Charlottetown, Prince Edward Island",House only,"Index, 201612=100",,"Halifax, Nova Scotia",House only,"Index, 201612=100",,"Saint John, Fredericton, and Moncton, New Brunswick",House only,"Index, 201612=100",62.1,"Québec, Quebec",House only,"Index, 201612=100",38.0,"Sherbrooke, Quebec",House only,"Index, 201612=100",,"Trois-Rivières, Quebec",House only,"Index, 201612=100",,"Montréal, Quebec",House only,"Index, 201612=100",33.5,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",House only,"Index, 201612=100",,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",House only,"Index, 201612=100",36.3,"Oshawa, Ontario",House only,"Index, 201612=100",,"Toronto, Ontario",House only,"Index, 201612=100",27.9,"Hamilton, Ontario",House only,"Index, 201612=100",27.0,"Guelph, Ontario",House only,"Index, 201612=100",,"London, Ontario",House only,"Index, 201612=100",29.7,"Windsor, Ontario",House only,"Index, 201612=100",58.7,"Greater Sudbury, Ontario",House only,"Index, 201612=100",58.9,Prairie Region,House only,"Index, 201612=100",,"Winnipeg, Manitoba",House only,"Index, 201612=100",33.9,"Edmonton, Alberta",House only,"Index, 201612=100",36.9,"Calgary, Alberta",House only,"Index, 201612=100",31.6,"Victoria, British Columbia",House only,"Index, 201612=100",181.6,"Vancouver, British Columbia",House only,"Index, 201612=100",70.7,"Kelowna, British Columbia",House only,"Index, 201612=100",
17,1982-06,Atlantic Region,House only,"Index, 201612=100",,"St. John's, Newfoundland and Labrador",House only,"Index, 201612=100",37.3,"Charlottetown, Prince Edward Island",House only,"Index, 201612=100",,"Halifax, Nova Scotia",House only,"Index, 201612=100",,"Saint John, Fredericton, and Moncton, New Brunswick",House only,"Index, 201612=100",62.1,"Québec, Quebec",House only,"Index, 201612=100",38.1,"Sherbrooke, Quebec",House only,"Index, 201612=100",,"Trois-Rivières, Quebec",House only,"Index, 201612=100",,"Montréal, Quebec",House only,"Index, 201612=100",33.5,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",House only,"Index, 201612=100",,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",House only,"Index, 201612=100",36.3,"Oshawa, Ontario",House only,"Index, 201612=100",,"Toronto, Ontario",House only,"Index, 201612=100",27.9,"Hamilton, Ontario",House only,"Index, 201612=100",28.6,"Guelph, Ontario",House only,"Index, 201612=100",,"London, Ontario",House only,"Index, 201612=100",29.7,"Windsor, Ontario",House only,"Index, 201612=100",58.2,"Greater Sudbury, Ontario",House only,"Index, 201612=100",58.9,Prairie Region,House only,"Index, 201612=100",,"Winnipeg, Manitoba",House only,"Index, 201612=100",33.9,"Edmonton, Alberta",House only,"Index, 201612=100",36.6,"Calgary, Alberta",House only,"Index, 201612=100",31.1,"Victoria, British Columbia",House only,"Index, 201612=100",179.9,"Vancouver, British Columbia",House only,"Index, 201612=100",70.1,"Kelowna, British Columbia",House only,"Index, 201612=100",
18,1982-07,Atlantic Region,House only,"Index, 201612=100",,"St. John's, Newfoundland and Labrador",House only,"Index, 201612=100",37.3,"Charlottetown, Prince Edward Island",House only,"Index, 201612=100",,"Halifax, Nova Scotia",House only,"Index, 201612=100",,"Saint John, Fredericton, and Moncton, New Brunswick",House only,"Index, 201612=100",61.4,"Québec, Quebec",House only,"Index, 201612=100",38.1,"Sherbrooke, Quebec",House only,"Index, 201612=100",,"Trois-Rivières, Quebec",House only,"Index, 201612=100",,"Montréal, Quebec",House only,"Index, 201612=100",33.8,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",House only,"Index, 201612=100",,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",House only,"Index, 201612=100",36.3,"Oshawa, Ontario",House only,"Index, 201612=100",,"Toronto, Ontario",House only,"Index, 201612=100",27.9,"Hamilton, Ontario",House only,"Index, 201612=100",28.6,"Guelph, Ontario",House only,"Index, 201612=100",,"London, Ontario",House only,"Index, 201612=100",29.7,"Windsor, Ontario",House only,"Index, 201612=100",58.2,"Greater Sudbury, Ontario",House only,"Index, 201612=100",58.9,Prairie Region,House only,"Index, 201612=100",,"Winnipeg, Manitoba",House only,"Index, 201612=100",33.9,"Edmonton, Alberta",House only,"Index, 201612=100",36.5,"Calgary, Alberta",House only,"Index, 201612=100",30.9,"Victoria, British Columbia",House only,"Index, 201612=100",181.1,"Vancouver, British Columbia",House only,"Index, 201612=100",70.9,"Kelowna, British Columbia",House only,"Index, 201612=100",
19,1982-08,Atlantic Region,House only,"Index, 201612=100",,"St. John's, Newfoundland and Labrador",House only,"Index, 201612=100",37.3,"Charlottetown, Prince Edward Island",House only,"Index, 201612=100",,"Halifax, Nova Scotia",House only,"Index, 201612=100",,"Saint John, Fredericton, and Moncton, New Brunswick",House only,"Index, 201612=100",61.4,"Québec, Quebec",House only,"Index, 201612=100",38.5,"Sherbrooke, Quebec",House only,"Index, 201612=100",,"Trois-Rivières, Quebec",House only,"Index, 201612=100",,"Montréal, Quebec",House only,"Index, 201612=100",33.9,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",House only,"Index, 201612=100",,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",House only,"Index, 201612=100",36.3,"Oshawa, Ontario",House only,"Index, 201612=100",,"Toronto, Ontario",House only,"Index, 201612=100",27.2,"Hamilton, Ontario",House only,"Index, 201612=100",28.6,"Guelph, Ontario",House only,"Index, 201612=100",,"London, Ontario",House only,"Index, 201612=100",29.7,"Windsor, Ontario",House only,"Index, 201612=100",58.2,"Greater Sudbury, Ontario",House only,"Index, 201612=100",58.4,Prairie Region,House only,"Index, 201612=100",,"Winnipeg, Manitoba",House only,"Index, 201612=100",34.2,"Edmonton, Alberta",House only,"Index, 201612=100",36.2,"Calgary, Alberta",House only,"Index, 201612=100",30.6,"Victoria, British Columbia",House only,"Index, 201612=100",182.7,"Vancouver, British Columbia",House only,"Index, 201612=100",71.9,"Kelowna, British Columbia",House only,"Index, 201612=100",
20,1982-09,Atlantic Region,House only,"Index, 201612=100",,"St. John's, Newfoundland and Labrador",House only,"Index, 201612=100",37.3,"Charlottetown, Prince Edward Island",House only,"Index, 201612=100",,"Halifax, Nova Scotia",House only,"Index, 201612=100",,"Saint John, Fredericton, and Moncton, New Brunswick",House only,"Index, 201612=100",61.4,"Québec, Quebec",House only,"Index, 201612=100",38.9,"Sherbrooke, Quebec",House only,"Index, 201612=100",,"Trois-Rivières, Quebec",House only,"Index, 201612=100",,"Montréal, Quebec",House only,"Index, 201612=100",34.0,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",House only,"Index, 201612=100",,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",House only,"Index, 201612=100",36.3,"Oshawa, Ontario",House only,"Index, 201612=100",,"Toronto, Ontario",House only,"Index, 201612=100",27.1,"Hamilton, Ontario",House only,"Index, 201612=100",29.2,"Guelph, Ontario",House only,"Index, 201612=100",,"London, Ontario",House only,"Index, 201612=100",29.7,"Windsor, Ontario",House only,"Index, 201612=100",58.2,"Greater Sudbury, Ontario",House only,"Index, 201612=100",59.5,Prairie Region,House only,"Index, 201612=100",,"Winnipeg, Manitoba",House only,"Index, 201612=100",34.2,"Edmonton, Alberta",House only,"Index, 201612=100",36.0,"Calgary, Alberta",House only,"Index, 201612=100",28.7,"Victoria, British Columbia",House only,"Index, 201612=100",186.7,"Vancouver, British Columbia",House only,"Index, 201612=100",73.1,"Kelowna, British Columbia",House only,"Index, 201612=100",
21,1982-10,Atlantic Region,House only,"Index, 201612=100",,"St. John's, Newfoundland and Labrador",House only,"Index, 201612=100",37.3,"Charlottetown, Prince Edward Island",House only,"Index, 201612=100",,"Halifax, Nova Scotia",House only,"Index, 201612=100",,"Saint John, Fredericton, and Moncton, New Brunswick",House only,"Index, 201612=100",60.8,"Québec, Quebec",House only,"Index, 201612=100",38.9,"Sherbrooke, Quebec",House only,"Index, 201612=100",,"Trois-Rivières, Quebec",House only,"Index, 201612=100",,"Montréal, Quebec",House only,"Index, 201612=100",34.3,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",House only,"Index, 201612=100",,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",House only,"Index, 201612=100",37.0,"Oshawa, Ontario",House only,"Index, 201612=100",,"Toronto, Ontario",House only,"Index, 201612=100",26.6,"Hamilton, Ontario",House only,"Index, 201612=100",29.6,"Guelph, Ontario",House only,"Index, 201612=100",,"London, Ontario",House only,"Index, 201612=100",29.4,"Windsor, Ontario",House only,"Index, 201612=100",55.9,"Greater Sudbury, Ontario",House only,"Index, 201612=100",59.5,Prairie Region,House only,"Index, 201612=100",,"Winnipeg, Manitoba",House only,"Index, 201612=100",34.0,"Edmonton, Alberta",House only,"Index, 201612=100",35.7,"Calgary, Alberta",House only,"Index, 201612=100",28.3,"Victoria, British Columbia",House only,"Index, 201612=100",186.7,"Vancouver, British Columbia",House only,"Index, 201612=100",73.5,"Kelowna, British Columbia",House only,"Index, 201612=100",
22,1982-11,Atlantic Region,House only,"Index, 201612=100",,"St. John's, Newfoundland and Labrador",House only,"Index, 201612=100",37.3,"Charlottetown, Prince Edward Island",House only,"Index, 201612=100",,"Halifax, Nova Scotia",House only,"Index, 201612=100",,"Saint John, Fredericton, and Moncton, New Brunswick",House only,"Index, 201612=100",60.8,"Québec, Quebec",House only,"Index, 201612=100",39.0,"Sherbrooke, Quebec",House only,"Index, 201612=100",,"Trois-Rivières, Quebec",House only,"Index, 201612=100",,"Montréal, Quebec",House only,"Index, 201612=100",34.0,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",House only,"Index, 201612=100",,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",House only,"Index, 201612=100",37.2,"Oshawa, Ontario",House only,"Index, 201612=100",,"Toronto, Ontario",House only,"Index, 201612=100",26.7,"Hamilton, Ontario",House only,"Index, 201612=100",29.6,"Guelph, Ontario",House only,"Index, 201612=100",,"London, Ontario",House only,"Index, 201612=100",29.4,"Windsor, Ontario",House only,"Index, 201612=100",56.4,"Greater Sudbury, Ontario",House only,"Index, 201612=100",59.5,Prairie Region,House only,"Index, 201612=100",,"Winnipeg, Manitoba",House only,"Index, 201612=100",34.0,"Edmonton, Alberta",House only,"Index, 201612=100",35.2,"Calgary, Alberta",House only,"Index, 201612=100",28.1,"Victoria, British Columbia",House only,"Index, 201612=100",185.3,"Vancouver, British Columbia",House only,"Index, 201612=100",74.1,"Kelowna, British Columbia",House only,"Index, 201612=100",
23,1982-12,Atlantic Region,House only,"Index, 201612=100",,"St. John's, Newfoundland and Labrador",House only,"Index, 201612=100",37.3,"Charlottetown, Prince Edward Island",House only,"Index, 201612=100",,"Halifax, Nova Scotia",House only,"Index, 201612=100",,"Saint John, Fredericton, and Moncton, New Brunswick",House only,"Index, 201612=100",60.8,"Québec, Quebec",House only,"Index, 201612=100",39.1,"Sherbrooke, Quebec",House only,"Index, 201612=100",,"Trois-Rivières, Quebec",House only,"Index, 201612=100",,"Montréal, Quebec",House only,"Index, 201612=100",34.0,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",House only,"Index, 201612=100",,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",House only,"Index, 201612=100",37.3,"Oshawa, Ontario",House only,"Index, 201612=100",,"Toronto, Ontario",House only,"Index, 201612=100",26.4,"Hamilton, Ontario",House only,"Index, 201612=100",29.7,"Guelph, Ontario",House only,"Index, 201612=100",,"London, Ontario",House only,"Index, 201612=100",29.5,"Windsor, Ontario",House only,"Index, 201612=100",57.3,"Greater Sudbury, Ontario",House only,"Index, 201612=100",59.5,Prairie Region,House only,"Index, 201612=100",,"Winnipeg, Manitoba",House only,"Index, 201612=100",33.6,"Edmonton, Alberta",House only,"Index, 201612=100",35.1,"Calgary, Alberta",House only,"Index, 201612=100",28.0,"Victoria, British Columbia",House only,"Index, 201612=100",184.5,"Vancouver, British Columbia",House only,"Index, 201612=100",73.6,"Kelowna, British Columbia",House only,"Index, 201612=100",
24,1983-01,Atlantic Region,House only,"Index, 201612=100",,"St. John's, Newfoundland and Labrador",House only,"Index, 201612=100",37.3,"Charlottetown, Prince Edward Island",House only,"Index, 201612=100",,"Halifax, Nova Scotia",House only,"Index, 201612=100",,"Saint John, Fredericton, and Moncton, New Brunswick",House only,"Index, 201612=100",60.8,"Québec, Quebec",House only,"Index, 201612=100",39.5,"Sherbrooke, Quebec",House only,"Index, 201612=100",,"Trois-Rivières, Quebec",House only,"Index, 201612=100",,"Montréal, Quebec",House only,"Index, 201612=100",34.1,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",House only,"Index, 201612=100",,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",House only,"Index, 201612=100",37.3,"Oshawa, Ontario",House only,"Index, 201612=100",,"Toronto, Ontario",House only,"Index, 201612=100",26.5,"Hamilton, Ontario",House only,"Index, 201612=100",29.7,"Guelph, Ontario",House only,"Index, 201612=100",,"London, Ontario",House only,"Index, 201612=100",29.5,"Windsor, Ontario",House only,"Index, 201612=100",57.3,"Greater Sudbury, Ontario",House only,"Index, 201612=100",59.5,Prairie Region,House only,"Index, 201612=100",,"Winnipeg, Manitoba",House only,"Index, 201612=100",33.6,"Edmonton, Alberta",House only,"Index, 201612=100",36.4,"Calgary, Alberta",House only,"Index, 201612=100",27.2,"Victoria, British Columbia",House only,"Index, 201612=100",185.5,"Vancouver, British Columbia",House only,"Index, 201612=100",74.4,"Kelowna, British Columbia",House only,"Index, 201612=100",
25,1983-02,Atlantic Region,House only,"Index, 201612=100",,"St. John's, Newfoundland and Labrador",House only,"Index, 201612=100",37.3,"Charlottetown, Prince Edward Island",House only,"Index, 201612=100",,"Halifax, Nova Scotia",House only,"Index, 201612=100",,"Saint John, Fredericton, and Moncton, New Brunswick",House only,"Index, 201612=100",60.8,"Québec, Quebec",House only,"Index, 201612=100",39.8,"Sherbrooke, Quebec",House only,"Index, 201612=100",,"Trois-Rivières, Quebec",House only,"Index, 201612=100",,"Montréal, Quebec",House only,"Index, 201612=100",33.8,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",House only,"Index, 201612=100",,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",House only,"Index, 201612=100",37.8,"Oshawa, Ontario",House only,"Index, 201612=100",,"Toronto, Ontario",House only,"Index, 201612=100",26.3,"Hamilton, Ontario",House only,"Index, 201612=100",29.7,"Guelph, Ontario",House only,"Index, 201612=100",,"London, Ontario",House only,"Index, 201612=100",29.5,"Windsor, Ontario",House only,"Index, 201612=100",57.3,"Greater Sudbury, Ontario",House only,"Index, 201612=100",59.5,Prairie Region,House only,"Index, 201612=100",,"Winnipeg, Manitoba",House only,"Index, 201612=100",33.6,"Edmonton, Alberta",House only,"Index, 201612=100",35.7,"Calgary, Alberta",House only,"Index, 201612=100",27.4,"Victoria, British Columbia",House only,"Index, 201612=100",185.5,"Vancouver, British Columbia",House only,"Index, 201612=100",75.8,"Kelowna, British Columbia",House only,"Index, 201612=100",
26,1983-03,Atlantic Region,House only,"Index, 201612=100",,"St. John's, Newfoundland and Labrador",House only,"Index, 201612=100",37.3,"Charlottetown, Prince Edward Island",House only,"Index, 201612=100",,"Halifax, Nova Scotia",House only,"Index, 201612=100",,"Saint John, Fredericton, and Moncton, New Brunswick",House only,"Index, 201612=100",60.8,"Québec, Quebec",House only,"Index, 201612=100",39.8,"Sherbrooke, Quebec",House only,"Index, 201612=100",,"Trois-Rivières, Quebec",House only,"Index, 201612=100",,"Montréal, Quebec",House only,"Index, 201612=100",33.6,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",House only,"Index, 201612=100",,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",House only,"Index, 201612=100",38.2,"Oshawa, Ontario",House only,"Index, 201612=100",,"Toronto, Ontario",House only,"Index, 201612=100",26.2,"Hamilton, Ontario",House only,"Index, 201612=100",29.7,"Guelph, Ontario",House only,"Index, 201612=100",,"London, Ontario",House only,"Index, 201612=100",29.6,"Windsor, Ontario",House only,"Index, 201612=100",57.3,"Greater Sudbury, Ontario",House only,"Index, 201612=100",59.5,Prairie Region,House only,"Index, 201612=100",,"Winnipeg, Manitoba",House only,"Index, 201612=100",33.6,"Edmonton, Alberta",House only,"Index, 201612=100",35.7,"Calgary, Alberta",House only,"Index, 201612=100",27.0,"Victoria, British Columbia",House only,"Index, 201612=100",183.2,"Vancouver, British Columbia",House only,"Index, 201612=100",75.5,"Kelowna, British Columbia",House only,"Index, 201612=100",
